0,0
1,2
2,2
2,3
3,2
4,0
5,0
6,0
6,2
7,0
7,2
7,3
8,0
9,2
10,1
11,0
12,1
12,4
13,0
13,1
13,3
13,4
14,0
14,2
14,3
15,2
16,1
17,3
18,4
19,0
19,2
19,3
20,1
21,0
22,2
23,1
23,3
24,3
25,0
25,2
25,3
26,2
26,3
27,3
28,3
29,4
30,2
31,1
31,3
32,2
33,1
34,1
35,3
36,0
36,2
36,3
37,3
38,1
38,3
39,4
40,1
41,3
42,0
42,2
43,0
43,1
43,4
44,1
45,2
45,3
46,0
47,3
48,1
49,2
50,0
51,1
51,3
52,1
53,2
54,0
54,1
54,4
55,2
55,3
56,1
57,0
57,2
57,3
58,1
58,4
59,3
60,2
61,2
62,1
63,4
64,2
65,0
65,1
65,4
66,3
67,3
68,1
68,3
69,1
69,4
70,3
71,0
71,2
72,0
72,3
72,4
73,0
74,3
75,4
76,3
77,0
78,0
78,2
79,1
79,4
80,0
80,2
81,4
82,0
83,2
84,1
85,0
85,1
85,3
85,4
86,3
87,4
88,3
89,2
90,3
91,3
92,0
93,0
93,2
94,4
95,3
96,4
97,3
98,0
99,1
99,4
100,1
101,1
102,0
